Group,utteranceID,Start,End,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_03,Group_03_203,1127.01,1135.47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.788513,0.2522651,22.616177,27.715101,35.639744,13.023567,325.75055,250.32869,106.25759,79.82898,1.05385,0.55977046,0.60866857,0.9121351,1.3197782,0.71110964,15.324085,11.597165,7.6919866,6.8277335,0.84108233,0.72390443,20.713907,0.3157469,3.923146,2.5906122,5.146768,1.8101463,-1.8370522,-5.0318575,0.05862077,1.7586942,1.5250553,0.52913046,1.640408,2.4757948,3.4231248,2.9288843,18.073305,0.4277792,521.1821,0.35387632,1215.6764,0.19671169,-72.333405,-1.2300525,1553.9857,0.1305977,973.94934,0.3149433,-74.48248,-1.1027137,2625.7822,0.086772434,885.22186,0.4774694,-77.982735,-1.0226073,-13.300504,-0.3707998,22.604534,0.2606418,-0.017446984,-1.7257986,-0.016305981,-0.555801,0.9072954,0.71690065,22.221972,0.27439958,3.957227,2.6549814,5.8561773,1.7064261,-2.9910467,-3.3263183,-11.977402,22.36781,-0.038667414,-0.009808939,0.7086333,3.0842233,3.4606204,0.1851724,0.19737273,0.11095238,0.10743347,-26.515692
Group_03,Group_03_204,1136.01,1140.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.561657,0.27827284,22.682413,24.99347,34.1056,11.423185,686.16595,851.8387,175.64128,211.31511,1.0522329,0.6578622,0.65250003,0.8550834,1.2625446,0.6100446,38.029568,52.163967,18.752321,22.262047,1.0032592,1.3187822,21.429459,0.3079901,0.2055539,33.60544,5.79191,1.5693654,2.0912538,4.1103954,0.10287292,1.2310117,1.4687872,0.48769253,0.41132906,9.2492895,2.9226,2.592215,16.923971,0.39780822,522.0735,0.39855698,1134.8029,0.15531556,-110.59263,-0.8348289,1515.1562,0.1428998,870.7092,0.24195684,-110.01694,-0.7993389,2605.3948,0.116598316,737.6858,0.3927463,-113.4759,-0.74620885,-12.28954,-0.32823962,22.74344,0.21429408,-0.025676368,-1.1592597,-0.013947719,-0.61431175,0.9364107,1.1239606,24.207403,0.22885734,0.421015,14.6790085,6.6388016,1.4424375,0.44365382,20.009106,-10.160356,20.90751,-0.03781128,-0.010099636,1.0729135,2.4340773,4.1152267,0.10699999,0.08271033,0.12666667,0.084656164,-25.13535
Group_03,Group_03_205,1142.61,1145.64,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.38364,0.31297734,22.770832,34.40303,39.039837,16.269005,517.6518,489.36133,174.36763,202.67491,0.79122823,0.44747686,0.5264385,0.6875083,0.9544298,0.42799133,7.047276,5.116648,4.99593,3.585089,0.68224496,0.46512255,21.914366,0.3515882,10.768082,0.72632,7.029006,1.4839884,-4.5881968,-3.2355247,0.049805734,1.596665,1.5434097,0.68473405,3.7354217,1.2811477,10.352557,1.286092,23.291245,0.26054722,492.89487,0.26187515,1179.8949,0.17243354,-74.23109,-1.1264302,1578.364,0.12568113,885.4269,0.42770666,-75.97414,-0.97953767,2703.5393,0.08269046,756.5154,0.48288703,-79.711754,-0.9022957,-16.867096,-0.24114141,25.973799,0.23343825,-0.029932728,-0.9589181,-0.021178035,-0.42527336,0.75415796,0.45462808,23.655281,0.31947908,9.46691,0.83899134,7.983552,1.3490508,-7.059705,-2.2644808,-18.031834,28.32815,-0.051467516,-0.014627857,0.5522036,3.654485,5.423729,0.11875,0.13052179,0.057499997,0.04145781,-28.555048
Group_03,Group_03_206,1146.0,1161.36,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,30.019724,0.29292727,21.247992,31.322212,37.64097,16.392977,279.40396,333.91864,222.83531,301.51553,1.1982485,0.80109435,0.5984024,0.8913422,1.5556188,0.9572164,28.957624,24.003862,18.899017,15.699942,1.2122073,1.378574,23.160776,0.36849627,4.6123743,2.403424,2.6113577,4.358916,-4.4981937,-2.6379175,0.085095555,1.5927225,1.5145521,0.5639165,2.2903597,2.090094,6.1407647,2.265896,20.515944,0.44811168,540.4992,0.3484699,1231.0059,0.17769597,-76.0042,-1.1750151,1554.8491,0.14915146,999.72925,0.3111211,-76.380585,-1.0693617,2672.8848,0.10187956,809.22174,0.46215346,-80.80823,-0.973418,-14.694047,-0.3899349,25.182772,0.2606925,-0.011948307,-3.1274137,-0.018963192,-0.5174097,1.4033338,1.3994681,25.888983,0.26329318,3.9132848,2.9102523,1.7373667,7.0074487,-5.9441524,-2.0466473,-12.077382,21.633753,-0.030820457,-0.0133727165,0.84357136,2.2801304,3.7958117,0.16672413,0.22427192,0.0874,0.072465435,-21.061186
Group_03,Group_03_207,1163.55,1165.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.955494,0.28485683,17.098753,24.577282,28.147984,11.049231,320.59082,436.90628,130.74425,73.458786,0.7768091,0.5755791,0.4533289,0.561123,1.1803663,0.7270374,16.885157,11.816743,5.876518,6.073424,0.6649144,0.78225446,24.383297,0.22096506,9.572852,0.98022217,14.756161,0.6348691,-0.30428085,-20.95156,0.08455952,1.2236671,1.4432567,0.4757063,0.63663256,5.7915406,5.562629,5.1626782,19.344837,1.0414022,527.9661,0.4098594,1188.3641,0.16855624,-25.755468,-2.2849917,1613.8822,0.13696893,1007.6193,0.41805923,-36.932114,-1.4076852,2639.4585,0.0832065,836.50964,0.31962466,-39.81283,-1.2862793,-16.997326,-0.30795297,25.76262,0.2147655,-0.016652137,-1.5393502,-0.017395597,-0.52474463,0.6691578,0.81825525,24.554106,0.21724218,10.447865,0.91425663,14.89087,0.60460967,-0.004295152,-1458.2583,-13.559662,23.454576,-0.018546756,-0.013345287,0.61557084,3.6363635,2.3364487,0.378,0.21414015,0.04,0.014142135,-29.274368
Group_03,Group_03_208,1166.85,1168.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.455826,0.25631696,22.16454,32.02405,32.685635,10.521095,222.49515,150.03824,129.06107,134.7366,0.8597857,0.53929883,0.46306226,0.67769474,1.2928213,0.829759,13.342362,5.410998,14.406601,11.326635,0.7519775,0.74560875,23.985826,0.2319967,4.3514695,2.3990543,6.4383035,1.3367506,-8.070386,-1.4990574,0.109301135,1.4443549,1.9348171,0.6149888,0.9358429,4.190346,-1.782831,-4.774253,18.44531,0.32089892,403.34235,0.12659833,1094.0815,0.12653781,-74.57869,-1.1742316,1414.0797,0.06816273,857.10895,0.22284856,-80.06772,-1.0312197,2486.2615,0.040515292,650.1541,0.27552617,-84.27926,-0.9454263,-14.58608,-0.20487748,23.417477,0.17308894,-0.00940204,-3.4209442,-0.020493714,-0.3085821,0.7738013,0.60000604,25.09882,0.20224082,2.7129703,3.2740643,5.7609386,1.4609942,-10.799697,-1.1544983,-13.70788,22.08011,-0.021753225,-0.019869259,0.76150346,6.1538463,5.820106,0.09909091,0.074401185,0.062222224,0.04314775,-28.928251
Group_03,Group_03_209,1173.27,1175.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52434,0.23594329,22.404907,32.72588,35.67074,13.265831,183.07816,88.12605,166.01128,110.38784,0.9225131,0.3660464,0.65343744,0.847534,1.1383921,0.48495466,13.171992,8.018735,6.8414173,3.6351132,0.71462125,0.48013955,19.222246,0.5122919,10.394569,0.9680169,5.627596,1.7993425,-0.058886092,-157.7787,0.15569055,1.2850153,1.3930762,0.60539275,1.6101825,2.704947,8.651972,1.0281345,25.746964,0.2897533,459.18915,0.34421697,1164.0474,0.1219789,-109.613,-0.8745826,1512.0427,0.13671802,834.1777,0.2566058,-109.22554,-0.80411035,2629.3865,0.08974353,717.4267,0.41831014,-113.088486,-0.7425047,-14.567283,-0.3152748,24.134663,0.23737831,-0.011614763,-2.2827404,-0.015500126,-0.4757525,0.89246845,0.4139531,23.65623,0.31074768,9.057487,1.0131195,8.275714,1.1409822,-4.379096,-1.9768667,-11.989225,21.374765,-0.03054838,-0.011583893,0.55930823,5.4852324,3.4632034,0.1325,0.064371966,0.15714285,0.11080411,-29.086529
Group_03,Group_03_210,1175.85,1188.87,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.587782,0.25196332,22.12954,32.55911,36.217155,14.087616,374.2262,419.40933,206.48293,428.2922,1.2982372,0.52809525,0.7057652,1.1425226,1.8825059,1.1767406,14.542446,9.945458,11.25074,6.4370046,1.0128208,0.6264924,23.145494,0.3739007,4.364093,2.8213117,10.67528,1.2590393,-5.2733307,-2.394316,0.06979977,1.6242398,1.4184171,0.64157444,3.128383,1.4590297,4.7685165,2.6699793,17.811457,0.6125513,544.6349,0.4224449,1197.7325,0.22123697,-47.389896,-1.6167008,1623.302,0.16420355,904.073,0.4772282,-53.282173,-1.2788152,2664.0632,0.11040127,770.79535,0.42102462,-55.283855,-1.2145202,-13.300446,-0.4293568,21.870138,0.33049503,-0.0067254617,-5.1908035,-0.01806663,-0.5276855,1.0635229,0.62564236,24.454063,0.32487768,3.902302,3.2097003,11.056699,1.2499416,-6.720203,-1.9231187,-12.413528,20.920311,-0.031051036,-0.01348613,0.8359534,3.911043,3.5411856,0.21630433,0.16962053,0.05742857,0.04211161,-23.627638
Group_03,Group_03_211,1191.3,1198.41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,33.04849,0.31770927,22.596369,37.961544,42.639378,20.043009,216.32613,248.63884,134.02602,110.61704,1.6889056,0.6296328,0.8000696,1.3305289,2.3927305,1.5926609,18.03508,11.41442,14.775702,14.358384,1.8485171,0.85404605,21.841375,0.42286733,1.9976509,6.1764965,9.51532,1.5555209,-4.503065,-3.254928,0.076355875,1.7155969,1.4056909,0.5546662,3.7459197,1.2001559,6.3392925,2.0274405,17.80665,0.71573657,549.32837,0.37759104,1228.7496,0.18600038,-72.72027,-1.2494696,1610.4845,0.15227452,871.8976,0.39166525,-65.74439,-1.1952984,2712.7268,0.08974634,892.80817,0.47277024,-69.07661,-1.104912,-14.0513315,-0.46124637,23.996479,0.32423434,-0.0025285813,-16.302414,-0.016902503,-0.63001245,2.1262257,0.8120148,23.95453,0.3475728,2.493134,5.296587,8.801892,1.7939506,-7.351518,-2.0963528,-10.639801,21.637665,-0.044819914,-0.0061316914,1.110543,3.1117399,2.1398003,0.33599997,0.39779055,0.12692307,0.09016094,-18.10297
Group_03,Group_03_212,1198.5,1201.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.984865,0.300429,16.956167,24.975693,35.16066,18.204493,314.89612,274.19897,173.51114,98.21495,0.71544445,0.3438349,0.46370417,0.6997132,0.96503806,0.5013339,9.2813,5.5607624,4.9406657,5.0910206,0.57493395,0.43490827,25.201574,0.24621387,4.61859,2.495272,4.110385,2.374356,-0.8019755,-10.027718,0.115993895,1.8102993,1.5865113,0.49088088,0.095778495,42.45922,8.284952,2.254367,20.685238,0.41069043,484.61618,0.25150993,1205.2378,0.19512138,-74.11824,-1.1656325,1504.9753,0.108661786,984.62195,0.18912156,-81.05333,-1.0005629,2576.6487,0.085652165,924.4608,0.43808615,-85.25211,-0.9164338,-14.925207,-0.3692943,25.586155,0.2505576,-0.01762487,-1.6691892,-0.01679214,-0.54492694,0.5834903,0.44356975,26.843803,0.19802473,4.823024,2.5846522,2.1992803,4.1607914,-1.8727823,-4.210211,-13.8181305,25.675508,-0.040693868,-0.009770871,0.5639193,5.714286,5.4545455,0.11066666,0.096916914,0.05923077,0.04410853,-31.899254
Group_03,Group_03_213,1201.44,1206.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.984552,0.2720612,18.090197,27.554806,34.187195,16.096998,211.80383,238.61482,157.44598,99.84919,0.7368646,0.35237882,0.5398246,0.6821012,0.8813019,0.34147727,7.160642,6.743935,6.7148113,6.4537067,0.55365896,0.39484933,24.191677,0.26018405,8.53635,1.0320103,10.647259,1.0537238,-4.3853545,-2.3774016,0.09967527,1.3258518,1.5285057,0.5417672,1.0913937,3.4608672,2.3728008,4.476965,20.908783,0.41886944,474.2897,0.2439469,1155.78,0.15312934,-40.06322,-1.8417298,1599.4559,0.12185273,884.93164,0.31883916,-53.626225,-1.2448056,2624.9395,0.08170436,896.1743,0.41354674,-56.1633,-1.1719934,-16.153622,-0.27506873,23.80667,0.24603017,-0.017357742,-1.4966102,-0.019303251,-0.43202266,0.562819,0.3784922,25.01489,0.2312662,8.481353,1.0384092,12.079226,0.91620016,-5.4535546,-1.8514504,-13.462917,23.32111,-0.03202307,-0.014028405,0.52651644,5.0485435,2.946955,0.26733333,0.16274588,0.064166665,0.04367652,-32.030254
Group_03,Group_03_214,1206.99,1217.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.736435,0.28903058,17.497736,27.323215,34.493572,16.995836,280.8668,390.175,161.45259,242.89417,0.88615793,0.5527759,0.52390486,0.7482234,1.1446043,0.62069947,12.597545,16.947561,11.28522,9.568087,0.8450801,0.72959346,22.42176,0.3421851,9.89375,1.023868,10.725261,1.0667758,-0.7083632,-13.004813,0.09064774,1.5628678,1.5374666,0.5882721,1.6593912,2.5274904,3.7426388,3.0808065,20.887768,0.4146865,458.13226,0.2977482,1170.2637,0.18266733,-64.12356,-1.2717292,1545.4685,0.11986327,905.5685,0.3125006,-72.68557,-1.0176731,2582.2712,0.079437576,848.5267,0.4392162,-75.103775,-0.9644474,-16.588196,-0.3036012,25.48546,0.24601457,-0.029007398,-0.9941419,-0.017477017,-0.44639844,0.83240896,0.69833434,24.134533,0.287857,10.1177845,0.9928039,12.270126,0.9695366,-1.9608904,-4.6524305,-15.261616,25.151546,-0.051966716,-0.012932193,0.8865321,2.8756957,4.007456,0.17186046,0.16693205,0.0625641,0.039335366,-26.902618
Group_03,Group_03_215,1218.33,1220.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.09267,0.26654288,16.730757,23.415915,29.652071,12.921314,387.73773,339.062,148.5997,111.72384,0.65720344,0.38196313,0.43686146,0.60385853,0.8792819,0.44242042,7.019121,2.733203,3.8735423,2.9250023,0.49218896,0.37890103,23.751505,0.32428783,7.8988533,1.2905483,11.748221,0.7728752,-5.209792,-1.76505,0.09577697,1.2090572,1.474379,0.60901356,-1.4658444,-2.282219,3.0805473,2.0885336,20.881239,0.26284927,447.34647,0.3644903,1214.093,0.18446885,-58.28643,-1.4036746,1498.9044,0.14506157,904.6816,0.21926448,-67.24671,-1.1240026,2536.6392,0.08022314,759.549,0.3548563,-69.65293,-1.0644287,-15.687913,-0.25888577,23.288576,0.2021152,-0.014923355,-1.8737563,-0.018601699,-0.35184303,0.5217341,0.35588956,26.339937,0.24222456,6.9926,1.4924783,14.12953,0.59008914,-4.1630435,-2.2884703,-12.4617195,20.142653,-0.025874536,-0.015435904,0.4262287,4.0201006,4.1237116,0.16624999,0.214589,0.071666665,0.025440564,-33.6762
Group_03,Group_03_216,1224.81,1236.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.421206,0.22528487,22.740616,32.825943,34.496124,11.755508,316.34827,443.96426,142.74883,138.74791,1.093115,0.41802877,0.7287533,1.0384402,1.3832718,0.6545185,12.915628,13.470612,7.954173,8.800877,0.8291015,0.67166764,25.221378,0.3288173,5.369765,2.0491045,6.4584155,2.1532855,-2.9109752,-3.088042,0.083567366,1.7475237,1.4934074,0.5928563,2.5332942,1.7924329,5.86657,1.6451367,22.024345,0.3735825,486.34488,0.31567937,1256.492,0.18432532,-50.79182,-1.531961,1521.3408,0.13321011,1017.8911,0.3331862,-58.809402,-1.1974087,2566.7603,0.09209991,872.361,0.45110673,-62.79204,-1.0875186,-14.013034,-0.34128967,23.011576,0.24298668,-0.006741085,-4.1179996,-0.018104078,-0.42074373,0.8482126,0.6494476,27.158895,0.26362553,5.3760815,2.0126452,6.865001,2.069057,-3.4132597,-2.5024471,-11.127492,20.731546,-0.027849179,-0.013468967,0.7687226,2.8673835,3.3333335,0.22432432,0.20285183,0.07107143,0.07617364,-26.81159
Group_03,Group_03_217,1237.44,1247.04,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.71744,0.27757937,21.307655,31.81176,35.546066,14.238411,371.92834,375.7307,190.71625,253.65474,1.1762099,0.562671,0.663638,1.0090976,1.618328,0.95469,18.448406,18.189272,14.148967,13.02635,1.0066786,0.74790263,23.15197,0.33903775,6.1908593,1.8425963,4.533394,2.6143785,-1.7165263,-6.245508,0.08556722,1.5922393,1.3988906,0.64010906,2.1552582,2.4402814,5.6997037,1.7030454,20.646606,0.34384376,529.566,0.37025097,1220.85,0.16450214,-70.77236,-1.2203209,1575.9882,0.15211985,972.4024,0.36614057,-75.3029,-1.0456932,2623.1277,0.10618198,825.7659,0.34911922,-77.75349,-0.99293107,-13.907052,-0.35841653,23.1487,0.2778212,-0.007338014,-5.0250545,-0.018648123,-0.5117941,1.1210264,0.7368997,25.425457,0.27091607,4.485682,2.535517,5.6905217,2.1739352,-3.4740324,-3.2562516,-13.228579,23.313486,-0.031868573,-0.011813795,0.75939184,3.8581855,3.8784068,0.16891891,0.14674455,0.078125,0.071433425,-24.923635
Group_03,Group_03_218,1247.22,1250.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.19635,0.31718874,17.413479,26.88208,38.578117,21.164639,349.11884,255.76543,108.43476,71.975784,0.74382436,0.49373087,0.44792864,0.6716737,0.97774476,0.52981615,14.134767,11.983816,7.990319,5.93818,0.57155037,0.65645677,23.434875,0.3035987,1.8208988,4.995757,6.4755173,1.5525329,-2.4331412,-3.8904638,0.055505417,0.99381644,1.6749431,0.6038383,-0.44245878,-8.565163,4.4923816,3.2145374,20.192732,0.25077718,542.6191,0.3143306,1308.8228,0.16281049,-94.38311,-0.9943217,1539.9817,0.13987972,1072.1088,0.2785543,-94.276535,-0.943071,2635.0366,0.073640436,941.8238,0.5257424,-98.18734,-0.8705624,-12.358375,-0.37608272,23.04645,0.25467154,-0.018196424,-1.7285016,-0.01345067,-0.5611537,0.6103712,0.70011014,25.89465,0.23041072,1.0070764,9.156016,4.4866304,2.0738158,-4.300248,-2.2830758,-13.7339735,24.640543,-0.050317302,-0.009812005,0.53529435,3.561644,2.7855153,0.19399999,0.21129125,0.145,0.128082,-31.916027
Group_03,Group_03_219,1251.12,1254.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.878944,0.2769721,19.559425,25.317795,35.45334,15.893913,444.7819,686.3621,111.88595,64.41309,0.6886266,0.5799245,0.44175863,0.6342605,0.88614494,0.4443863,2.2105515,2.2968152,5.2709637,4.614808,0.5496287,0.8240035,26.180511,0.19462869,7.3503475,1.3427562,8.904374,0.9623914,-1.509261,-5.1892595,0.08975764,1.0781636,1.7725317,0.5089129,1.0124406,3.921745,2.870204,2.7962766,21.18378,0.33578953,475.61984,0.3347634,1231.4348,0.1377978,-48.46048,-1.5813292,1501.1819,0.13327472,968.02875,0.24057156,-54.172394,-1.2725962,2634.0212,0.08270666,839.94727,0.56090134,-59.720173,-1.109117,-15.738944,-0.2850987,26.198595,0.21571271,-0.025929352,-0.99414134,-0.015013986,-0.46283245,0.582654,0.83218414,27.004257,0.19338912,7.069897,1.4142491,9.064603,1.0371742,-2.4776464,-3.3194616,-16.458603,27.758898,-0.045300912,-0.012744583,0.4542305,0.62695926,3.846154,0.19583334,0.16948245,0.061249997,0.032572035,-31.205591
Group_03,Group_03_220,1254.51,1268.76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39856,0.26072803,21.16156,25.260983,34.505527,13.343967,223.4545,196.42867,143.0397,95.00177,0.8937603,0.4502381,0.5830445,0.79821587,1.1510459,0.5680014,9.65711,8.2552595,6.5864534,5.561539,0.7314165,0.67325485,24.490625,0.37798166,10.701535,1.0315909,10.75188,1.3194336,-5.0515833,-2.1602967,0.10255251,1.499098,1.5012877,0.49115738,1.353384,2.832661,5.7256503,2.1970496,22.351664,0.3383221,473.61343,0.29662022,1217.4609,0.16608037,-32.948116,-2.0092447,1556.7961,0.14763553,931.91907,0.38401172,-44.191357,-1.3531774,2599.5417,0.089339234,896.36694,0.49419904,-47.940464,-1.2090242,-15.909546,-0.29494786,24.828466,0.25600627,-0.014313479,-1.982282,-0.020038199,-0.44359443,0.74009556,0.5965047,26.038866,0.301675,10.383319,1.0253553,10.684971,1.3444906,-5.8727756,-1.8342164,-12.018987,20.577429,-0.034323752,-0.013399018,0.6738265,2.8089888,2.3977435,0.35235295,0.33191124,0.049333334,0.030976696,-28.042807
Group_03,Group_03_221,1268.82,1271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.472952,0.25615567,24.14323,26.342419,38.111618,13.968388,225.48112,141.94681,126.08638,147.97327,0.77808744,0.33693197,0.5227055,0.7271748,1.0593307,0.5366252,3.6125958,0.9648738,3.996902,3.1304197,0.58181816,0.38957143,23.829573,0.27822652,8.4311,1.2436832,10.930976,0.9178365,-2.5354438,-3.7228115,0.114493564,1.1770597,1.5050273,0.567196,1.4264758,2.5674636,4.625591,2.9446118,19.294508,0.5903564,460.07745,0.32970738,1187.8989,0.15214278,-55.98673,-1.4536204,1542.0153,0.17152669,871.6423,0.3502124,-59.063595,-1.2027321,2603.522,0.08563073,745.53314,0.39695594,-62.591145,-1.1022383,-14.991837,-0.25898778,23.739786,0.20038626,-0.017678417,-1.3412673,-0.015026475,-0.45546973,0.5981651,0.3672103,23.70328,0.29297504,9.87981,0.9846418,11.768975,0.8653667,-4.1215844,-2.3983352,-13.674526,24.968243,-0.030121118,-0.01250592,0.49966767,3.930131,4.017857,0.1811111,0.121604495,0.06666666,0.024944382,-30.343992
Group_03,Group_03_222,1272.27,1282.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28.675821,0.24429409,23.065346,28.717672,35.62214,12.556793,388.67642,486.02304,92.58314,67.695335,1.2618421,0.6437596,0.70712775,1.0668972,1.5392376,0.83210987,28.73689,33.70037,26.331875,30.27379,1.1665931,0.9608907,23.641386,0.35806587,5.9208746,1.8708684,10.295001,1.2561389,-3.335888,-3.0550182,0.080745436,1.5194719,1.5548995,0.48423794,1.5427887,2.9320643,5.4065695,2.4751742,20.290262,0.43509254,517.9548,0.412593,1241.297,0.16696684,-41.44534,-1.7187085,1578.5347,0.16201569,916.71515,0.31143388,-48.19268,-1.3205221,2605.3582,0.100007616,909.5538,0.3998913,-52.16429,-1.1818118,-14.20469,-0.3611491,23.44077,0.26826513,-0.012095988,-2.4782403,-0.0151001625,-0.46631226,1.0437579,0.7960796,25.01258,0.29723567,6.5543046,1.5674472,11.341297,1.1480832,-3.6666458,-2.7350354,-9.421108,18.802713,-0.031445824,-0.010489409,1.7552204,3.0737705,2.2727275,0.36090907,0.3785127,0.07111111,0.06261779,-23.81608
