Group,utteranceID,Start,End,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_04,Group_04_2,8.160000000000018,11.129999999999956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.079544,0.4136052,14.101915,17.873127,36.174316,22.072401,120.45864,45.9474,40.67552,41.468918,0.5007701,0.35352814,0.38446832,0.4637375,0.5767006,0.19223231,9.792113,11.468923,6.13075,11.272337,0.7960382,1.471872,20.624033,0.31738514,9.796539,0.607907,11.425056,0.5587387,5.5071683,1.3673464,0.08684088,1.5033582,1.7990737,0.43584037,-0.77842623,-7.075872,8.250567,2.1071196,21.571133,0.30145437,519.95636,0.32405207,1301.8481,0.15758987,-125.80858,-0.71841174,1617.8562,0.110129006,1012.55225,0.2617381,-131.1389,-0.6365154,2730.863,0.073522575,911.28577,0.28986052,-132.3713,-0.61906147,-19.691996,-0.20079458,29.476236,0.19381082,-0.056876052,-0.47351024,-0.013733061,-0.5182851,0.45949113,0.50070876,22.151705,0.15240699,11.356593,0.51998025,11.765856,0.48437276,3.2889378,2.1987314,-19.585087,31.039602,-0.07101979,-0.0100141885,1.0349193,2.6755853,3.082192,0.11444444,0.069139324,0.18777779,0.15781689,-26.169397
Group_04,Group_04_3,11.669999999999945,15.56999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.47884,0.29604584,17.952223,25.083658,35.6661,17.713877,354.3231,215.74973,188.6719,201.3621,0.52722985,0.24253769,0.4364525,0.5038524,0.60713327,0.17068076,5.20748,7.543421,2.7732966,2.2111278,0.4438719,0.40786064,23.410786,0.22590578,12.171063,0.60655665,7.0609107,1.0020524,-0.33336386,-25.878597,0.12555757,1.180519,1.541809,0.6477859,2.6334624,1.5942612,6.4468246,2.063271,22.77908,0.27073526,488.5322,0.27481508,1189.7415,0.14205337,-86.80889,-1.0535514,1550.0854,0.11227333,1011.6522,0.3670211,-94.42552,-0.889511,2669.9133,0.083399795,816.21405,0.35966218,-97.73313,-0.83121014,-19.07518,-0.2978605,29.595583,0.24556445,-0.034771424,-0.9472349,-0.019367035,-0.41150135,0.46743333,0.3928828,25.04696,0.20581399,11.922039,0.6142963,7.185934,1.0733631,-2.638906,-3.4211235,-20.806805,31.196096,-0.056097064,-0.01779621,0.4202702,3.3163266,3.916449,0.13933334,0.09132116,0.110769235,0.079755545,-31.704
Group_04,Group_04_4,15.779999999999855,24.390000000000168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.585987,0.28721997,20.797884,27.434399,35.185387,14.387503,343.07523,525.31116,166.2797,121.93572,1.4549668,0.72354454,0.59050536,0.9940357,2.2565334,1.666028,24.939636,21.834366,22.567486,16.78593,1.561453,1.067581,21.478878,0.4263008,5.2584615,1.5631098,9.31389,0.9923066,-0.21812895,-41.835777,0.089580834,1.446998,1.5637318,0.54893446,1.154603,3.6704962,2.8994014,3.7088275,18.42345,0.4372861,570.2536,0.43648085,1164.9619,0.20559463,-77.54637,-1.142216,1624.9141,0.17579387,903.6197,0.31935441,-80.66225,-1.0183872,2664.5886,0.11214972,828.76575,0.40997753,-83.497444,-0.9598132,-13.579697,-0.31954265,22.785854,0.21799095,-0.0061458824,-6.424877,-0.01558487,-0.63945025,1.8810079,0.98710066,24.38287,0.3240897,4.2237954,2.013954,9.58435,1.0156898,-1.4275962,-6.506494,-12.672959,21.561066,-0.036149014,-0.011147144,0.98575896,3.2444959,3.3799534,0.18586206,0.18496072,0.103599995,0.08361244,-19.505455
Group_04,Group_04_5,24.99000000000019,28.47000000000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.588465,0.29135293,17.302933,25.733786,33.179092,15.87616,417.20755,563.20514,311.65088,621.2689,0.7149771,0.4175747,0.5025847,0.6179571,0.9191556,0.4165709,5.502929,5.4878473,4.1889305,2.8012884,0.5895202,0.45710474,23.50573,0.23392548,8.685852,1.0459927,8.785854,1.1439748,-2.5033154,-3.9771292,0.1641458,1.2236847,1.5923388,0.5292803,0.5182489,7.140404,3.163922,4.192779,19.685968,0.5922871,444.86288,0.22076388,1163.8032,0.14639969,-56.306313,-1.5072532,1544.6647,0.108533956,855.4792,0.35412857,-66.21645,-1.1540717,2611.8022,0.07171609,799.0929,0.43283272,-68.53611,-1.0959121,-15.715135,-0.29586974,23.757565,0.29990855,-0.012739469,-2.472692,-0.02031583,-0.41839495,0.5965971,0.43467408,24.186651,0.23931736,8.725682,1.1216229,10.120015,1.0528445,-3.4949255,-2.976995,-15.780421,26.411394,-0.03561736,-0.018084025,0.5950203,3.142857,3.1976745,0.22272727,0.24976683,0.08333333,0.07039571,-31.455013
Group_04,Group_04_6,28.530000000000324,33.150000000000496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.930483,0.24193032,23.565182,33.27743,34.66293,11.097748,423.01846,513.99384,117.29131,67.384544,0.65714467,0.32494256,0.5108225,0.6091281,0.7752539,0.26443142,4.2937937,2.3232768,3.3218834,2.1785426,0.47133085,0.39261895,24.693907,0.24336265,7.7516212,1.1067796,7.0912223,1.0791764,-4.617833,-1.7387019,0.07411686,1.983411,1.5206339,0.49369195,2.240954,2.0838125,5.9405513,3.2207782,21.105352,0.50691205,467.03204,0.27312532,1165.9039,0.16403781,-54.936237,-1.4911964,1552.942,0.11730911,907.2442,0.34183037,-64.586205,-1.1369237,2603.3955,0.0873321,872.4838,0.5503939,-67.31136,-1.0723552,-15.725356,-0.26505035,23.424189,0.25215656,-0.0009041008,-29.231775,-0.020844845,-0.33029753,0.48680362,0.39905143,25.59303,0.23770551,7.178949,1.2650012,7.2701144,1.1230564,-5.6852717,-1.4374766,-15.749316,24.015299,-0.024041599,-0.018704325,0.44328338,3.448276,4.376368,0.1585,0.11451092,0.055882353,0.041168064,-32.756252
Group_04,Group_04_7,33.2100000000005,36.300000000000615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.090408,0.30751485,16.143984,32.273956,33.55422,17.410234,129.14272,74.23289,172.90825,126.481926,0.6495767,0.32077342,0.4859047,0.6132443,0.77243084,0.28652614,5.4330525,2.420107,3.040788,1.7297939,0.44163528,0.37457696,25.213589,0.19796051,7.9426436,1.0508502,6.292074,1.833199,-6.864995,-1.4699892,0.09739108,1.4591945,1.486521,0.42684007,0.92307866,5.118029,4.714569,3.0279505,20.932467,0.43933287,435.55237,0.2146973,1125.2544,0.13545452,-37.4995,-1.9615465,1532.5889,0.08433414,896.7006,0.4058516,-50.62065,-1.2944452,2574.1174,0.076757096,868.6521,0.46554336,-53.62173,-1.2021414,-15.789033,-0.21243939,23.539808,0.23988986,0.0033639183,8.0904045,-0.023465214,-0.29475203,0.44851103,0.37067991,25.739864,0.18691483,7.6196814,1.0569402,8.025932,1.4811084,-7.226339,-1.4667199,-15.466022,24.660198,-0.021007737,-0.024362147,0.43119442,4.501608,2.9605265,0.26777777,0.19320558,0.057499997,0.037666295,-33.05324
Group_04,Group_04_8,36.45000000000062,40.08000000000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.772085,0.25092408,22.70174,32.98181,34.722008,12.0202675,381.05814,254.29053,144.72127,120.235855,0.6236965,0.28941122,0.4465419,0.60465443,0.80041426,0.35387236,4.563079,2.2154765,2.6055195,1.329288,0.4376073,0.3569799,26.156292,0.23618491,11.559103,0.7715988,8.066585,1.1789261,-5.724462,-1.6224853,0.09670327,1.6454284,1.4931432,0.4440044,2.6793153,1.8145674,4.755281,2.7158275,24.396563,0.45631284,459.6125,0.25894395,1181.2488,0.14173685,-28.019379,-2.225317,1538.44,0.113848865,955.5581,0.32717684,-41.14762,-1.2918789,2591.7542,0.0836033,828.32153,0.45782343,-44.628983,-1.1621678,-17.68491,-0.22916605,25.7168,0.21594444,-0.0010276773,-26.38247,-0.022969373,-0.29525557,0.44357735,0.35844758,26.57964,0.22325894,11.390163,0.78244305,8.227626,1.1861858,-5.9066124,-1.5831833,-16.453915,23.792385,-0.0068192603,-0.022804568,0.38302487,4.931507,2.2408965,0.39,0.20297782,0.044999998,0.035472993,-32.78114
Group_04,Group_04_9,40.260000000000765,80.61000000000229,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,26.95458,0.23684585,22.149887,26.740734,33.530636,11.380749,320.35364,438.69308,154.15665,190.25217,0.95869446,0.5660136,0.59025854,0.80952615,1.2139591,0.62370056,15.786689,14.816418,9.762669,8.299022,0.8404699,0.8932844,23.382748,0.37995276,7.35153,1.275805,8.767046,1.3115505,-3.2955625,-3.0058284,0.08101675,1.4603246,1.4976166,0.5388484,1.3573159,2.9020026,3.3409984,3.4374104,21.051102,0.40675902,471.37445,0.33582678,1183.5425,0.16428089,-51.60029,-1.5842371,1536.6284,0.13457713,890.57935,0.34705362,-60.14617,-1.2351208,2583.7444,0.091872856,860.6549,0.4397414,-63.748695,-1.1332378,-14.862305,-0.30161473,23.615398,0.25006625,-0.00411574,-8.194006,-0.018302599,-0.47089517,0.8499639,0.8681228,25.550442,0.2749698,6.800104,1.3472319,9.496649,1.2604641,-3.7537417,-2.7619889,-12.161273,20.922422,-0.029909268,-0.014186738,0.81499,1.8578153,3.1257753,0.2338889,0.2235925,0.07921568,0.07590869,-25.319613
Group_04,Group_04_10,80.7900000000023,83.19000000000239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.640842,0.20257317,17.299156,19.42623,20.881165,3.5820084,248.8062,210.4179,165.62793,159.79343,0.7133866,0.5046573,0.49284363,0.5968747,0.8464244,0.35358077,9.733302,9.85664,7.2374344,4.145839,0.6817646,0.60097075,16.939682,0.58005965,11.2320595,0.7504008,8.05192,0.9674937,2.7580314,3.2347395,0.10655414,1.591054,1.3544418,0.4251149,0.16797586,18.313158,0.21597807,98.11138,19.968943,0.83947444,499.94565,0.30371094,1304.9849,0.15365925,-119.969345,-0.76327217,1560.6902,0.1563376,1111.3359,0.37939325,-125.415215,-0.66890013,2663.4995,0.107625924,880.4531,0.32582483,-127.4492,-0.6396287,-20.878695,-0.19858831,30.919909,0.18617219,-0.043678876,-0.7802718,-0.019363347,-0.5448664,0.71443003,0.5826731,25.126091,0.29941964,16.14019,0.29479593,10.242283,0.72533774,-0.4329656,-26.406872,-12.926419,22.407213,-0.057891015,-0.0084475735,0.6835235,3.3057854,3.3755276,0.113749996,0.12805638,0.1625,0.18713297,-30.593508
Group_04,Group_04_11,83.34000000000239,86.64000000000252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.257315,0.22940275,19.307741,23.751654,26.250866,6.943125,144.99042,81.163864,124.96464,107.0565,0.7588786,0.44704813,0.43660986,0.67712545,1.1084553,0.67184544,5.9430766,5.3218584,3.7833405,2.3173122,0.51061404,0.4274645,17.794056,0.30770403,5.6793933,1.9911513,6.506785,1.8539095,0.5883817,10.449556,0.086363815,1.2667688,1.4693799,0.4915873,-0.35766578,-8.548559,6.255013,2.0888855,22.11038,0.29266992,583.89874,0.39165464,1263.1117,0.1917899,-116.88962,-0.7636184,1687.0682,0.13342622,911.86804,0.3359589,-121.07889,-0.68968534,2731.3936,0.098487005,831.1447,0.40261582,-121.86117,-0.6790055,-15.265054,-0.2874361,22.639383,0.2452021,-0.024317736,-1.3031402,-0.011446785,-0.5422057,0.4732161,0.517094,20.482273,0.27114132,12.543499,0.6564752,13.710032,0.8270119,1.3916028,5.186872,-9.652465,19.709766,-0.048103586,-0.0057211686,0.55934423,3.6144578,3.0674846,0.14,0.13740452,0.22999999,0.32257888,-33.06079
Group_04,Group_04_12,87.33000000000254,89.40000000000262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.301085,0.24371892,13.525419,18.241917,22.984478,9.459059,318.23077,248.51987,139.18385,115.6444,0.45696986,0.43798807,0.33033678,0.39647445,0.5261008,0.19576403,5.4404726,5.743186,3.76945,2.1068866,0.2997775,0.43897158,15.407329,0.45097443,14.968154,0.47401097,11.628244,0.62043554,2.7709913,2.463587,0.15975107,1.3583248,1.7221806,0.5358085,-1.5660462,-2.3264527,14.89765,1.8002317,22.702938,0.24380504,551.27704,0.36647564,1260.7611,0.16897908,-87.252205,-0.95159847,1645.4595,0.13370225,978.8396,0.32564765,-93.707405,-0.8299432,2674.2808,0.09500652,792.53015,0.43780467,-94.29141,-0.82046247,-16.92977,-0.25318286,24.704088,0.24956994,-0.047688678,-0.63693416,-0.014533955,-0.5465471,0.27635926,0.3573331,18.08002,0.32522702,15.940084,0.36825955,13.027216,0.46253347,3.7949986,1.4559451,-13.274576,21.19282,-0.055562377,-0.012415602,0.33909425,4.7846894,4.9261084,0.117,0.08391067,0.09285714,0.04589251,-37.874214
Group_04,Group_04_13,89.55000000000263,112.7100000000035,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21.929974,0.23704883,16.4454,22.334068,26.26336,9.817959,259.79532,343.65906,109.45614,94.15203,0.94804835,0.68866855,0.4868254,0.7718,1.2613552,0.77452976,18.406431,16.312136,13.836157,12.350269,0.8042946,0.84952265,20.007532,0.4810304,9.097906,1.0369612,10.943765,0.9474045,0.94506925,9.63742,0.08114899,1.4339443,1.5751395,0.62455755,-0.2707935,-14.303661,2.958552,3.5456965,19.751192,0.47650266,497.33005,0.40743285,1213.9182,0.17977457,-80.31968,-1.1101227,1552.732,0.15275134,913.35944,0.36277476,-86.7878,-0.9588286,2603.1692,0.10334125,828.725,0.50674677,-89.105606,-0.913794,-15.04787,-0.3150627,23.248096,0.27442068,-0.026571678,-1.2614642,-0.015337276,-0.5751015,0.768879,0.61963266,23.53024,0.32487595,8.928321,1.0501039,13.43025,0.7454178,0.17727421,56.455376,-12.197462,20.280062,-0.04438834,-0.011985359,0.86881614,2.3295944,4.150454,0.14052083,0.186784,0.08595505,0.08831403,-27.305882
Group_04,Group_04_14,112.95000000000351,119.10000000000376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.978197,0.2186116,15.50623,21.903551,23.532093,8.025863,213.6159,195.78134,256.15628,443.4581,0.5160294,0.4525127,0.3476985,0.4585406,0.61008614,0.26238763,7.161093,6.1059074,4.2352533,2.8524475,0.37716126,0.5533669,19.389166,0.3858588,11.312777,0.6358792,8.45271,0.95944846,1.6383082,4.5262103,0.078455575,1.6058408,1.5098451,0.65699494,-1.0687802,-3.0133362,6.4686956,1.657331,23.610695,0.22165307,514.39624,0.30120304,1246.5392,0.17179154,-105.44446,-0.85214865,1564.992,0.13338238,984.4343,0.32762402,-110.7001,-0.76592445,2675.0342,0.080421194,836.83777,0.45815715,-113.067505,-0.7286368,-16.339834,-0.28463688,26.336683,0.21847482,-0.040139943,-0.64510995,-0.0140380915,-0.4979029,0.35773286,0.44525716,22.94839,0.2421281,11.655024,0.6079145,8.782782,0.823808,2.6047387,3.0503876,-13.309639,21.829374,-0.04310457,-0.013270112,0.40292886,3.5656402,4.111842,0.111999996,0.10035935,0.12,0.09112819,-36.04635
Group_04,Group_04_15,119.16000000000376,139.44000000000452,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,23.497686,0.2175364,19.052664,23.677063,26.949543,7.896879,307.49185,419.548,120.348206,170.55371,0.9783588,0.56271213,0.5490435,0.839761,1.3277926,0.77874917,14.102824,11.595214,11.0951805,9.840306,0.8684947,0.70112556,23.933863,0.40721157,8.304862,1.242671,10.66103,1.0506182,-0.44823876,-24.451902,0.065093115,1.4950184,1.4344491,0.54252476,0.7079893,5.437274,4.1076922,2.2700489,22.446836,0.3369429,482.7913,0.36283046,1239.9377,0.17322655,-54.789314,-1.4876261,1517.7013,0.14015742,945.0132,0.33170336,-63.18148,-1.1880968,2597.7998,0.098505504,829.66754,0.4614769,-67.297745,-1.0801657,-15.38881,-0.32101107,24.490046,0.277112,-0.021695932,-1.4640561,-0.015134092,-0.569455,0.8951203,0.6662323,26.310099,0.32914543,8.109564,1.2754998,11.437892,1.0093417,-1.170492,-9.753844,-12.422563,21.076923,-0.038538992,-0.011383861,0.7948744,2.8078818,3.4567902,0.20657142,0.1908244,0.07327586,0.05931761,-26.04478
Group_04,Group_04_16,140.91000000000457,146.6700000000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.351439,0.2956894,15.910679,22.35012,30.047249,14.13657,248.34639,300.1011,167.7816,116.47437,0.818909,0.6455496,0.4712342,0.6742487,1.0395495,0.56831527,14.347609,15.053157,9.06781,9.725601,0.7012133,0.7938133,21.498417,0.40896085,8.71459,0.90807873,11.526621,0.84423,-0.0783135,-111.05124,0.1089752,1.6238277,1.4689674,0.5280463,0.2895162,12.187582,4.2207456,2.7496133,20.983955,0.36648545,479.2475,0.30077618,1210.4728,0.15955685,-73.496735,-1.2243593,1541.1804,0.1240844,943.69037,0.37414363,-80.56164,-1.0274981,2570.308,0.09729252,866.3048,0.39620012,-82.9445,-0.97672164,-15.77277,-0.35798526,24.095863,0.2999954,-0.024905346,-1.1473348,-0.016906178,-0.4413767,0.63895637,0.6595335,24.764952,0.28441584,8.487897,0.97164387,12.368331,0.7689592,-0.5121521,-17.580528,-12.494684,20.315321,-0.039459705,-0.01256704,0.8473285,2.7681663,3.1634445,0.20055555,0.2286305,0.106249996,0.07473913,-28.791504
Group_04,Group_04_17,147.2100000000048,176.97000000000594,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,21.873966,0.22710061,16.245132,22.860271,26.136606,9.891474,230.44266,298.9417,127.98748,136.08101,0.8973613,0.53135437,0.54522616,0.7915132,1.1739234,0.6286972,11.9795065,11.658445,8.6764345,8.053926,0.75795007,0.6316643,22.743559,0.4186883,10.137438,0.9165861,10.880813,0.8636508,-0.54242706,-18.249243,0.09344377,1.4373798,1.4791402,0.59157133,-0.7562985,-4.337935,2.1687613,5.0165915,22.191298,0.40566543,490.28717,0.38538238,1227.2902,0.15850641,-58.473278,-1.4034485,1538.5144,0.15077932,927.7903,0.32205027,-67.22376,-1.1310797,2616.881,0.10238528,819.1967,0.4693891,-71.29402,-1.0319864,-15.236351,-0.31238833,23.882496,0.26058504,-0.011684864,-2.5815597,-0.0148078585,-0.5644824,0.7452547,0.47780153,25.35613,0.31665808,10.352979,0.85369354,11.730723,0.79967976,-1.2532544,-7.9844375,-11.384553,20.122612,-0.035266615,-0.010136473,0.7951197,1.947616,3.0945175,0.23032607,0.23754382,0.09257143,0.09219057,-28.47813
Group_04,Group_04_18,177.60000000000596,180.75000000000608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.420134,0.19351123,18.784298,22.87177,26.339108,7.5548096,239.102,418.94974,126.329796,93.19816,0.9412172,0.43958256,0.59150714,0.8944281,1.21262,0.6211129,9.67237,4.9525166,9.975893,8.432997,0.7879276,0.5007125,25.315552,0.34773323,9.458719,1.127471,10.906456,0.9155634,-0.9220245,-10.570004,0.08360172,1.3966631,1.507113,0.6468145,-0.055302765,-55.95058,5.000569,1.9619232,23.459879,0.30239692,472.30505,0.3560676,1175.612,0.15479498,-46.958447,-1.6332232,1512.3248,0.16021389,861.6586,0.3294621,-56.495457,-1.2695621,2618.3926,0.08551835,766.3993,0.48910362,-61.650284,-1.1195167,-15.155483,-0.27422172,24.307472,0.23305564,-0.014072941,-2.0424826,-0.017225998,-0.5684815,0.86770874,0.44359884,26.837461,0.29775319,10.071091,0.9801767,11.097008,0.96580535,-2.0124364,-5.071222,-12.693032,21.339643,-0.0354516,-0.009915835,0.52067333,5.047319,2.8938909,0.26555556,0.30007815,0.06625,0.034618456,-27.540894
Group_04,Group_04_19,180.78000000000608,196.56000000000668,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22.051966,0.2298528,16.994852,22.374302,25.582844,8.587992,180.5037,103.66235,131.51007,109.46478,0.98252934,0.6048785,0.54919404,0.812667,1.3121755,0.7629815,17.181892,14.492873,14.639432,17.484327,0.87120754,0.81948566,21.87616,0.42957598,9.721218,0.99774605,12.39434,0.8757886,-1.1090989,-9.316899,0.11937296,1.5319637,1.5576669,0.586988,-0.27472925,-12.847016,3.4975944,3.8209348,21.234037,0.4217073,494.17477,0.38986248,1201.1832,0.18308692,-50.469948,-1.5579793,1551.0693,0.14945613,896.3209,0.35477751,-59.894005,-1.2154686,2635.4756,0.0928843,823.9614,0.4329735,-63.24659,-1.1213356,-15.037389,-0.34861794,23.488195,0.29348886,-0.019196447,-1.6535715,-0.015148997,-0.5977923,0.87030935,0.7424669,23.884138,0.34713802,9.586547,1.0048667,12.881798,0.87341774,-1.8000112,-6.029911,-11.793977,20.053606,-0.03604381,-0.009680808,0.8889684,2.21519,2.7336302,0.2767442,0.25937063,0.07538462,0.06743834,-26.448147
Group_04,Group_04_20,196.59000000000668,206.97000000000708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.006443,0.22365493,16.728506,23.976353,27.619062,10.890556,233.8277,287.71692,147.05133,154.86078,0.7975294,0.7397248,0.43541986,0.6159301,1.0631398,0.62771994,15.731596,16.57106,13.545695,12.328857,0.7270916,0.9126595,23.537945,0.37875956,11.160991,0.827403,14.728922,0.7078389,-0.38657492,-25.737686,0.08749032,1.6641495,1.5801867,0.5635096,-0.11159548,-34.7662,6.70783,2.374617,23.80016,0.2641921,465.36523,0.3773921,1175.3618,0.1614363,-55.487526,-1.4412626,1537.187,0.13715397,845.0553,0.2878806,-65.497665,-1.1189857,2610.134,0.09883533,779.4365,0.43998462,-68.59565,-1.0430064,-16.650236,-0.30772895,24.948643,0.2706257,-0.021464799,-1.5769702,-0.016283538,-0.48673517,0.7137636,0.7101967,25.299494,0.32496035,11.231293,0.8290261,15.685784,0.66734517,-0.5296901,-19.451431,-14.101822,22.376183,-0.03604534,-0.013132669,0.7732276,1.25,2.9013538,0.24966666,0.19967444,0.075862065,0.064032175,-27.450956
Group_04,Group_04_21,207.00000000000708,226.71000000000785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.609314,0.24834768,18.264368,23.53705,27.569832,9.305464,246.09305,226.95866,153.54532,145.96466,0.90858376,0.5285278,0.57928026,0.7938542,1.121867,0.5425867,15.441188,16.848646,11.941929,11.367305,0.8415249,0.73086727,22.445229,0.36159658,8.9694395,1.0166317,9.96486,1.0178101,-1.3212974,-6.8042154,0.08211242,1.4353675,1.5257994,0.59195626,0.35269335,11.230868,3.19383,4.2644196,21.194893,0.5055148,484.17453,0.33259454,1210.1692,0.15914758,-65.37512,-1.3094195,1542.6998,0.13732405,968.79236,0.3147183,-73.536194,-1.0737697,2600.6357,0.09221386,846.08594,0.45141932,-76.957306,-0.9956316,-16.168768,-0.2975753,25.570538,0.26031834,-0.025914483,-1.330936,-0.015314322,-0.5113992,0.846481,0.7827935,24.607613,0.2917086,9.5367,0.93718076,10.145,0.9969637,-2.061613,-4.603577,-13.833003,23.274656,-0.04785177,-0.011489407,0.8366981,2.331475,3.8617885,0.17105262,0.18724865,0.08213115,0.099755704,-27.094345
